direccion,mun_clean,codigo_postal,provincia,gasolina_95,gasolina_98,diesel,diesel_premium,lon,lat,rotulo,horario,ultimo_dato
Autopista A-2 Km. 221,Ateca,50200,Zaragoza,1.899,NA,1.889,NA,-1.768167,41.312778,ARENTO,L-D: 24H,2022-04-11T12:43:00Z
"Autopista A-2 Km. 276,9",Calatorao,50280,Zaragoza,1.789,NA,1.809,1.899,-1.32125,41.50175,BP,L-V: 06:00-23:00; S: 07:00-22:00; D: 07:00-23:00,2022-04-12T10:24:00Z
"Autopista A-5 Km. 37,5",Casarrubios Del Monte,45950,Toledo,1.879,2.009,1.899,1.979,-4.057528,40.244667,SHELL,L-V: 06:00-00:00; S: 07:00-23:00; D: 07:00-00:00,2022-04-11T10:45:00Z
Autopista A-66 Km. 33,Oviedo,33001,Asturias,1.819,1.929,1.859,1.949,-5.869306,43.340556,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista A-66 Km. 727,Monesterio,06260,Badajoz,1.769,1.899,1.829,1.919,-6.220556,38.029444,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista A-66 Km. 89,Sena De Luna,24146,León,1.809,1.919,1.869,1.939,-5.856583,42.928972,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista A-68 Km. 222,Fontellas,31512,Navarra,1.779,1.919,1.809,1.899,-1.600861,42.012583,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista A-68 Km. 246,Utebo,50180,Zaragoza,1.789,1.899,1.779,1.869,-0.957889,41.677167,REPSOL,L-V: 07:00-21:00; S: 08:00-15:00,2022-04-12T00:00:00Z
"Autopista A-68 Km. 258,2",Pinseque,50298,Zaragoza,1.789,1.899,1.779,1.869,-1.076389,41.738306,REPSOL,L-V: 06:00-22:00; S-D: 08:00-22:00,2022-04-12T00:00:00Z
"Autopista A-7 Km. 659,8",Massalavés,46292,Valencia / València,1.789,1.939,1.809,1.899,-0.527806,39.153972,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista A-7 Km. 659,8",Massalavés,46292,Valencia / València,1.789,1.939,1.809,1.899,-0.529361,39.154583,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista A-8 Km. 401,5",Carreño,33469,Asturias,1.789,1.939,1.829,1.899,-5.817333,43.511278,PETRONOR,L-D: 24H,2022-04-12T00:00:00Z
Autopista A-8 Km. 456,Siero,33429,Asturias,1.819,1.959,1.859,1.949,-5.779944,43.393944,REPSOL,L-D: 24H,2022-04-12T13:20:00Z
Autopista A-9 Km. 114,Portas,36658,Pontevedra,1.764,1.874,1.794,1.854,-8.671833,42.5625,GALP,L-D: 24H,2022-04-12T02:17:00Z
Autopista A-9 Km. 81,Teo,15886,Coruña (A),1.784,1.904,1.834,1.894,-8.585778,42.8115,GALP,L-D: 24H,2022-04-12T02:17:00Z
Autopista A6 Km. 196,Vega De Valdetronco,47133,Valladolid,1.819,NA,1.819,1.889,-5.121806,41.597806,CEPSA,L-D: 07:00-23:00,2022-04-12T13:57:00Z
Autopista A7 (C.c. Nueva Condomina) Km. 730,Murcia,30110,Murcia,1.748,NA,1.748,1.748,-1.150056,38.041278,GPS-NUEVA CONDOMINA,L-S: 08:30-22:30; D: 10:00-19:00,2022-04-12T10:32:00Z
Autopista Ap 7 Km 7 Km. 7,La Jonquera,17700,Girona,1.819,1.949,1.849,1.919,2.874611,42.405417,GALP,L-D: 24H,2022-04-12T02:17:00Z
Autopista Ap 7 Km. 117,Llinars Del Vallès,08450,Barcelona,1.824,1.964,1.859,1.929,2.425611,41.647972,GALP,L-D: 24H,2022-04-12T09:15:00Z
Autopista Ap 7 Km. 237,Altafulla,43893,Tarragona,1.839,1.971,1.849,1.949,1.351806,41.136056,CEPSA,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap 7 Km. 696,Agost,03698,Alicante,1.829,1.949,1.839,1.909,-0.599444,38.408861,GALP,L-D: 24H,2022-04-12T09:15:00Z
"Autopista Ap 7 Km. 70,5",Riudellots De La Selva,17457,Girona,1.809,1.929,1.854,1.924,2.772056,41.905889,GALP,L-D: 24H,2022-04-12T09:15:00Z
"Autopista Ap-1 (Mrg.dcho.) Km. 35,5",Briviesca,09240,Burgos,1.849,1.981,1.845,1.945,-3.334111,42.526028,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-1 (Mrg.dcho.) Km. 63,5",Ameyugo,09219,Burgos,1.849,1.981,1.845,1.945,-3.069667,42.650611,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-1 (Mrg.izdo.) Km. 35,5",Briviesca,09240,Burgos,1.849,1.981,1.845,1.945,-3.332083,42.528861,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-1 (Mrg.izdo.) Km. 63,5",Ameyugo,09219,Burgos,1.849,1.981,1.845,1.945,-3.068028,42.651972,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-1 Km. 121,500",Eskoriatza,20540,Gipuzkoa,1.809,1.959,1.849,1.919,-2.535278,43.016944,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-1 Km. 129,Arrasate/Mondragón,20500,Gipuzkoa,1.809,1.959,1.849,1.919,-2.476111,43.063333,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-2 (Mrg.dcho.) Km. 119,Fraga,22520,Huesca,1.849,1.991,1.859,1.949,0.397194,41.496861,BP AP2 FRAGA (MD),L-D: 07:00-23:00,2022-04-12T00:00:00Z
Autopista Ap-2 (Mrg.dcho.) Km. 196,Montblanc,43400,Tarragona,1.814,1.946,1.829,1.909,1.191306,41.387222,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-2 (Mrg.dcho.) Km. 221,5",Vila-Rodona,43814,Tarragona,1.814,1.944,1.824,1.884,1.414278,41.286361,GALP,L-D: 07:00-23:00,2022-04-11T09:16:00Z
"Autopista Ap-2 (Mrg.dcho.) Km. 85,5",Candasnos,22591,Huesca,1.849,1.979,1.859,1.919,0.042028,41.518139,GALP,L-D: 24H,2022-04-11T02:51:00Z
Autopista Ap-2 (Mrg.izdo.) Km. 119,Fraga,22520,Huesca,1.849,1.991,1.859,1.949,0.39475,41.497389,BP AP2 FRAGA (MI),L-D: 07:00-23:00,2022-04-12T00:00:00Z
Autopista Ap-2 (Mrg.izdo.) Km. 196,Montblanc,43400,Tarragona,1.814,1.946,1.829,1.909,1.187806,41.388056,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-2 (Mrg.izdo.) Km. 221,5",Vila-Rodona,43814,Tarragona,1.824,1.954,1.834,1.894,1.411861,41.287889,GALP,L-D: 07:00-23:00,2022-04-11T02:51:00Z
"Autopista Ap-2 (Mrg.izdo.) Km. 85,5",Candasnos,22591,Huesca,1.849,1.979,1.859,1.919,0.039361,41.518222,GALP,L-D: 24H,2022-04-11T02:51:00Z
"Autopista Ap-2 Km. 8,5",Molins De Rei,08750,Barcelona,1.829,1.839,1.869,1.929,2.025,41.393611,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-2(Mrg.dcho.) Km. 47,7",Pina De Ebro,50750,Zaragoza,1.814,1.946,1.829,1.909,-0.395306,41.52425,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-2(Mrg.izdo.) Km. 47,7",Pina De Ebro,50750,Zaragoza,1.814,1.946,1.829,1.909,-0.397806,41.525889,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-36 (Mrg.dcho.) Km. 120,El Provencio,16670,Cuenca,1.879,1.998,1.889,1.955,-2.589,39.412194,CEPSA,L-D: 07:00-23:00,2022-04-12T00:00:00Z
Autopista Ap-36 (Mrg.dcho.) Km. 34,Corral De Almaguer,45880,Toledo,1.834,1.966,1.839,1.919,-3.134333,39.723417,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-36 (Mrg.dcho.) Km. 84,Santa María De Los Llanos,16639,Cuenca,1.829,1.961,1.839,1.919,-2.825389,39.484833,CEPSA,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-36 (Mrg.izdo.) Km. 120,El Provencio,16670,Cuenca,1.814,1.946,1.805,1.885,-2.587889,39.413333,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-36 (Mrg.izdo.) Km. 34,Corral De Almaguer,45880,Toledo,1.868,1.986,1.889,1.955,-3.132806,39.72425,CEPSA,L-D: 07:00-23:00,2022-04-11T08:34:00Z
Autopista Ap-36 (Mrg.izdo.) Km. 84,Santa María De Los Llanos,16639,Cuenca,1.829,1.961,1.785,1.865,-2.824472,39.485972,CEPSA,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-4 Km. 20,2",Los Palacios Y Villafranca,41720,Sevilla,1.839,1.979,1.839,1.929,-5.911194,37.19625,GALP,L-D: 06:00-22:00,2022-04-11T02:51:00Z
"Autopista Ap-46 Km. 3,300",Antequera,29200,Málaga,1.799,1.909,1.809,1.869,-4.440444,36.918083,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-46 Km. 3,300",Antequera,29200,Málaga,1.799,1.909,1.809,1.869,-4.439028,36.916917,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-6 (Mrg.izdo.) Km. 42,3",Collado Villalba,28400,Madrid,1.814,1.946,1.855,1.955,-4.039111,40.642583,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-6 Km. 42,3",San Lorenzo De El Escorial,28200,Madrid,1.814,1.946,1.855,1.955,-4.038167,40.643667,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-6 Km. 80,Villacastín,40150,Segovia,1.809,1.951,1.839,1.929,-4.39875,40.770722,BP AP6 VILLACASTIN SUR,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-6 Km. 80,Villacastín,40150,Segovia,1.809,1.951,1.839,1.929,-4.397611,40.771972,BP AP6 VILLACASTIN NORTE,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-68 Km. 176,9",Calahorra,26500,Rioja (La),1.779,1.889,1.789,1.839,-1.971111,42.292028,PETRONOR,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Autopista Ap-68 Km. 176,9",Calahorra,26500,Rioja (La),1.779,1.889,1.789,1.839,-1.969667,42.292583,PETRONOR,L-D: 07:00-23:00,2022-04-12T00:00:00Z
Autopista Ap-68 Km. 254,Gallur,50650,Zaragoza,1.789,1.899,1.779,1.869,-1.32,41.834472,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
Autopista Ap-68 Km. 254,Gallur,50650,Zaragoza,1.789,1.899,1.779,1.869,-1.319722,41.832972,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
Autopista Ap-68 Km. 6,Ugao-Miraballes,48490,Bizkaia,1.819,1.969,1.849,1.939,-2.894444,43.18975,PETRONOR,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-7 (Mrg. Izdo.) Km. 479,5",Sagunto/Sagunt,46500,Valencia / València,1.879,1.989,1.879,1.979,-0.301389,39.651444,ENI,L-D: 24H,2022-04-11T10:00:00Z
Autopista Ap-7 (Mrg.dcho.) Km. 151,Cerdanyola Del Vallès,08290,Barcelona,1.829,1.971,1.859,1.949,2.099,41.492944,BP AP7 BELLATERRA (MD),L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-7 (Mrg.dcho.) Km. 283,Vandellòs I L'hospitalet De L'infant,43890,Tarragona,1.859,1.979,1.869,1.969,0.893722,40.985694,ENI,L-D: 24H,2022-04-11T10:00:00Z
Autopista Ap-7 (Mrg.dcho.) Km. 317,L'aldea,43896,Tarragona,1.859,1.979,1.869,1.969,0.626222,40.765028,ENI,L-D: 24H,2022-04-11T10:00:00Z
"Autopista Ap-7 (Mrg.dcho.) Km. 479,5",Sagunto/Sagunt,46500,Valencia / València,1.879,1.989,1.879,1.979,-0.30225,39.649528,ENI,L-D: 24H,2022-04-11T10:00:00Z
Autopista Ap-7 (Mrg.dcho.) Km. 570,Xeraco,46770,Valencia / València,1.899,2.041,1.859,1.949,-0.228139,39.040833,BP AP7 LA SAFOR ALICANTE,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-7 (Mrg.dcho.) Km. 613,2",Pedreguer,03750,Alicante,1.909,2.049,1.859,1.929,0.063417,38.789861,GALP,L-D: 24H,2022-04-11T02:51:00Z
"Autopista Ap-7 (Mrg.dcho.) Km. 655,4",Villajoyosa/La Vila Joiosa,03570,Alicante,1.829,NA,1.835,1.935,-0.20225,38.535972,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-7 (Mrg.dcho) Km. 404,Cabanes,12180,Castellón / Castelló,1.879,1.989,1.889,1.989,0.138722,40.131806,ENI,L-D: 24H,2022-04-11T10:00:00Z
Autopista Ap-7 (Mrg.dcho) Km. 445,Borriana/Burriana,12530,Castellón / Castelló,1.884,2.004,1.894,1.964,-0.123889,39.863833,GALP,L-D: 24H,2022-04-11T02:51:00Z
Autopista Ap-7 (Mrg.izdo.) Km. 151,Cerdanyola Del Vallès,08290,Barcelona,1.829,1.971,1.859,1.949,2.102083,41.492306,BP AP7 BELLATERRA (MI),L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-7 (Mrg.izdo.) Km. 283,Vandellòs I L'hospitalet De L'infant,43890,Tarragona,1.859,1.979,1.869,1.969,0.897139,40.985472,ENI,L-D: 24H,2022-04-11T10:00:00Z
Autopista Ap-7 (Mrg.izdo.) Km. 317,L'aldea,43896,Tarragona,1.859,1.979,1.869,1.969,0.628861,40.764778,ENI,L-D: 24H,2022-04-11T10:00:00Z
Autopista Ap-7 (Mrg.izdo.) Km. 35,Garrigàs,17476,Girona,1.814,1.946,1.845,1.945,2.931806,42.173833,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-7 (Mrg.izdo.) Km. 358,2",Benicarló,12580,Castellón / Castelló,1.829,NA,1.835,1.935,0.4065,40.458167,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-7 (Mrg.izdo.) Km. 570,Xeraco,46770,Valencia / València,1.899,2.041,1.859,1.949,-0.226417,39.039056,BP AP7 LA SAFOR VALENCIA,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-7 (Mrg.izdo.) Km. 613,2",Pedreguer,03750,Alicante,1.909,2.049,1.859,1.929,0.06275,38.792028,GALP,L-D: 24H,2022-04-11T02:51:00Z
"Autopista Ap-7 (Mrg.izdo.) Km. 655,4",Villajoyosa/La Vila Joiosa,03570,Alicante,1.829,NA,1.835,1.935,-0.207083,38.534694,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-7 (Mrg.izdo) Km. 404,Cabanes,12180,Castellón / Castelló,1.879,1.989,1.889,1.989,0.141111,40.13325,ENI,L-D: 24H,2022-04-11T10:00:00Z
Autopista Ap-7 (Mrg.izdo) Km. 445,Borriana/Burriana,12530,Castellón / Castelló,1.884,2.004,1.894,1.964,-0.121361,39.866139,GALP,L-D: 24H,2022-04-11T02:51:00Z
"Autopista Ap-7 Km 165,5 Km. 165,5",Castellbisbal,08755,Barcelona,1.824,1.964,1.849,1.919,1.978,41.468167,GALP,L-D: 24H,2022-04-12T09:15:00Z
Autopista Ap-7 Km. 117,Llinars Del Vallès,08450,Barcelona,1.809,1.939,1.854,1.924,2.425667,41.646806,GALP,L-D: 24H,2022-04-12T09:15:00Z
Autopista Ap-7 Km. 144,Santa Perpètua De Mogoda,08130,Barcelona,1.839,1.971,1.869,1.949,2.168083,41.526139,CEPSA,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-7 Km. 165,5",Castellbisbal,08755,Barcelona,1.814,1.946,1.845,1.925,1.978722,41.464861,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-7 Km. 187,Marbella,29600,Málaga,1.799,1.949,1.809,1.899,-4.830889,36.517694,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-7 Km. 35,Garrigàs,17476,Girona,1.829,1.939,1.839,1.929,2.930083,42.173417,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-7 Km. 478,Sagunto/Sagunt,46500,Valencia / València,NA,NA,NA,NA,-0.301806,39.648944,HAM,L-D: 24H,2022-04-11T11:45:00Z
Autopista Ap-7 Km. 7,La Jonquera,17700,Girona,1.809,1.939,1.839,1.929,2.87225,42.405278,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-7 Km. 848,Mazarrón,30870,Murcia,1.799,1.869,1.869,1.929,-1.366028,37.592722,GALP,L-D: 24H,2022-04-11T13:12:00Z
Autopista Ap-7 Km. 86,Maçanet De La Selva,17412,Girona,1.814,1.946,1.845,1.925,2.738889,41.774389,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-71 (Mrg.dcho.) Km. 6,8",Valverde De La Virgen,24391,León,1.774,1.906,1.809,1.889,-5.725139,42.541833,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-71 (Mrg.izdo.) Km. 6,8",Valverde De La Virgen,24391,León,1.774,1.906,1.809,1.889,-5.724889,42.540639,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-7b (Mrg.dcho.) Km. 138,5",Manilva,29691,Málaga,1.779,1.911,1.839,1.919,-5.265833,36.333,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-7b (Mrg.izdo.) Km. 138,5",Manilva,29691,Málaga,1.779,1.911,1.839,1.919,-5.267472,36.332611,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-8 (Mrg.dcho.) Km. 27,1",Usurbil,20170,Gipuzkoa,1.829,NA,1.849,1.949,-2.031889,43.286611,CEPSA,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Autopista Ap-8 (Mrg.dcho.) Km. 8,3",Oiartzun,20180,Gipuzkoa,1.873,1.948,1.849,1.949,-1.844528,43.317611,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-8 (Mrg.izdo.) Km. 27,1",Usurbil,20170,Gipuzkoa,1.829,1.961,1.849,1.949,-2.029083,43.284833,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Ap-8 (Mrg.izdo.) Km. 8,3",Oiartzun,20180,Gipuzkoa,1.873,1.948,1.849,1.949,-1.852222,43.316611,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
Autopista Ap-8 Km. 22,Hernani,20120,Gipuzkoa,1.829,1.979,1.869,1.959,-1.982444,43.279778,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap-8 Km. 22,Hernani,20120,Gipuzkoa,1.829,1.979,1.869,1.959,-1.98425,43.278472,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Ap-9 Km. 15,5",Miño,15630,Coruña (A),1.809,1.939,1.859,1.949,-8.187972,43.373222,REPSOL,L-D: 24H,2022-04-11T20:53:00Z
Autopista Ap-9 Km. 6,Culleredo,15670,Coruña (A),1.779,1.929,1.809,1.899,-8.365167,43.311944,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Ap7 Km. 208,L'arboç,43720,Tarragona,1.829,1.959,1.839,1.929,1.593528,41.288972,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista As -2 Km. 22,Gijón,33211,Asturias,1.731,1.851,1.799,1.809,-5.691167,43.511556,ALCAMPO,L-D: 24H,2022-04-11T17:42:00Z
"Autopista As-Ii Km. 9,8",Llanera,33192,Asturias,1.849,1.989,1.859,1.969,-5.813417,43.442722,REPSOL,L-D: 07:00-23:00,2022-04-12T16:14:00Z
Autopista Autopista A-68 Km. 246,Utebo,50180,Zaragoza,1.789,1.899,1.779,1.869,-0.961806,41.678639,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
Autopista Autopista A-7 Km. 1156,Reus,43204,Tarragona,1.829,1.941,1.849,1.925,1.180417,41.130028,CEPSA,L-D: 24H,2022-04-12T06:05:00Z
"Autopista Autopista Ap-41 Km. 31,780",Numancia De La Sagra,45230,Toledo,1.839,1.955,1.819,1.899,-3.865444,40.057667,GALP,L: 24H,2022-04-11T09:51:00Z
"Autopista Autopista Ap41 Km. 31,760",Numancia De La Sagra,45230,Toledo,1.839,1.955,1.819,1.899,-3.864444,40.056056,GALP,L-D: 24H,2022-04-11T09:52:00Z
"Autopista Autopista C-32 (Pau Casal) Km. 16,75",Cubelles,08880,Barcelona,1.829,1.979,1.859,1.929,1.675722,41.222472,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Autopista Del Sur Km. 64,9",San Miguel De Abona,38620,Santa Cruz De Tenerife,1.479,1.599,1.459,1.559,-16.636556,28.052333,BP OROTIANDA,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Autopista Del Sur, Pf 70,5 Marg. Izq. Km. 70,5",Arona,38627,Santa Cruz De Tenerife,1.425,1.545,1.439,1.559,-16.690917,28.0585,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Autopista El Torreon Km. 11,00",Tacoronte,38350,Santa Cruz De Tenerife,1.449,1.599,1.459,1.559,-16.397972,28.480694,BP,L-S: 06:00-00:00; D: 08:00-14:00,2022-04-12T00:30:00Z
"Autopista Autopista Pau Casals Km. 15,75",Cubelles,08880,Barcelona,1.829,1.979,1.859,1.929,1.676139,41.220194,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Autopista R-3 Loeches Km. 19,5",Loeches,28890,Madrid,1.869,1.989,1.859,1.919,-3.449028,40.345333,REPSOL,L-D: 06:00-22:00,2022-04-11T23:00:00Z
"Autopista Autopista R-3 Loeches Km. 19,5",Loeches,28890,Madrid,1.869,1.989,1.859,1.919,-3.450889,40.34625,REPSOL,L-D: 24H,2022-04-11T23:00:00Z
Autopista Autopista Sevilla-Huelva Km. 28,Carrión De Los Céspedes,41820,Sevilla,1.769,1.911,1.819,1.909,-6.323778,37.358194,BP A-49 PILAS,L-D: 24H,2022-04-12T00:00:00Z
"Autopista Autopista Tenerife Sur Km. 44,2",Arico,38260,Santa Cruz De Tenerife,1.439,1.529,1.429,NA,-16.464806,28.130806,PCAN,L-D: 24H,2022-04-11T06:00:00Z
Autopista Autopoista Gc-1 Km. 8,Telde,35201,Palmas (Las),1.403,NA,1.383,NA,-15.388611,28.014444,DISA LA PARDILLA,L-S: 06:00-22:00; D: 08:00-20:00,2022-04-12T00:00:00Z
"Autopista C- 33 Km. 82,5",Montcada I Reixac,08110,Barcelona,1.839,1.989,1.859,1.949,2.191417,41.495222,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autopista C-58 Km. 17,2",Terrassa,08220,Barcelona,1.689,NA,1.709,1.809,2.0505,41.541917,PETROCAT DIRECTE,L-D: 24H,2022-04-12T00:00:00Z
"Autopista C-58 Km. 17,2",Terrassa,08220,Barcelona,1.689,NA,1.709,1.809,2.050611,41.543139,PETROCAT DIRECTE,L-D: 24H,2022-04-12T00:00:00Z
Autopista C32 Km. 89,Teià,08329,Barcelona,1.824,1.984,1.834,1.904,2.333917,41.493028,GALP,L-D: 06:00-22:00,2022-04-12T02:17:00Z
Autopista Gc-1 Km. 21,Agüimes,35260,Palmas (Las),1.429,1.569,1.409,1.539,-15.404722,27.899167,DISA AUTOPISTA KM 21,L-D: 24H,2022-04-12T16:37:00Z
"Autopista Gc-1 Km. 24,350",Agüimes,35118,Palmas (Las),1.439,1.579,1.419,1.529,-15.416167,27.872778,DISA AUT.ARINAGA,L-D: 06:00-22:00,2022-04-12T00:00:00Z
Autopista M-50 Km. 34,Madrid,28051,Madrid,1.799,1.949,1.849,1.939,-3.588028,40.343944,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
Autopista Norte Tf-5 Km. 16,Tacoronte,38350,Santa Cruz De Tenerife,1.459,1.579,1.444,1.589,-16.383,28.487389,CEPSA EL PEÑON,L-D: 24H,2022-04-12T00:01:00Z
"Autopista R-4 (Mrg.dcho.) Km. 19,7",Seseña,45223,Toledo,1.859,1.999,1.879,1.945,-3.678417,40.12925,CEPSA,L-D: 24H,2022-04-12T18:53:00Z
"Autopista R-4 (Mrg.izdo.) Km. 19,7",Seseña,45223,Toledo,1.869,2.001,1.889,1.955,-3.677333,40.126833,CEPSA,L-D: 24H,2022-04-12T09:15:00Z
"Autopista Tf-1 Km 65,5",Arona,38627,Santa Cruz De Tenerife,1.419,1.539,1.429,1.549,-16.645528,28.052556,SHELL ARONA,L-D: 06:00-22:00,2022-04-12T16:40:00Z
"Autopista Tf-21 Km. 3,5",Santa Cruz De Tenerife,38108,Santa Cruz De Tenerife,1.474,1.624,1.464,1.604,-16.282167,28.436528,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Autopista Tf-5 Km. 22,5",El Sauzal,38360,Santa Cruz De Tenerife,1.479,1.599,1.499,1.599,-16.438639,28.464444,DISA LAS BANDERAS,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Autopista Tf1 Autopista Sur A Armeñime, Cruce La Caleta Km. S/N",Adeje,38670,Santa Cruz De Tenerife,1.386,1.399,1.399,NA,-16.739889,28.120111,TGAS-TU TRÉBOL,L-D: 08:00-21:00,2022-04-11T12:00:00Z
Autopista V31 Km. 253,Catarroja,46470,Valencia / València,1.799,1.939,1.799,1.889,-0.389861,39.397083,BP VILLANUEVA,L-D: 24H,2022-04-11T14:42:00Z
"Autopista Via De Servicio M.d. Km. 38,300",Collado Villalba,28400,Madrid,1.769,1.919,1.819,1.909,-3.995389,40.628806,BP EII,L-D: 24H,2022-04-11T13:25:00Z
"Autovia  A-4 Km 191,536",Valdepeñas,13300,Ciudad Real,1.759,1.899,1.809,1.889,-3.391833,38.843417,SHELL,L-D: 24H,2022-04-12T14:00:00Z
Autovia 42 Km. 65,Toledo,45004,Toledo,1.739,1.809,1.749,1.809,-4.017917,39.902417,ALCAMPO,L-D: 24H,2022-04-12T08:07:00Z
Autovia 49 Km. 130,Ayamonte,21400,Huelva,1.759,1.899,1.809,1.879,-7.381861,37.239833,Q8,L-D: 24H,2022-04-12T13:00:00Z
"Autovia 62 Km. 64,300",Torquemada,34230,Palencia,1.779,NA,1.799,1.859,-4.27975,42.037306,CEPSA,L-D: 07:00-23:00,2022-04-10T10:19:00Z
"Autovia A - 4 Km. 23,300",Pinto,28320,Madrid,1.809,1.919,1.839,1.889,-3.685278,40.218333,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Autovia A - 6 Madrid-La Coruña Km. 154,100",Medina Del Campo,47400,Valladolid,1.779,1.909,1.799,1.889,-4.887778,41.275306,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Autovia A - 6 Madrid-La Coruña Km. 193,800",Vega De Valdetronco,47133,Valladolid,1.779,1.929,1.799,1.869,-5.099306,41.576056,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Autovia A - 68 Km. 99,82",Fontellas,31512,Navarra,1.759,NA,1.789,1.849,-1.580167,42.023694,GALP,L-D: 07:00-22:00,2022-04-11T03:06:00Z
Autovia A 1 Km. 34,San Agustín Del Guadalix,28750,Madrid,1.839,1.969,1.849,1.929,-3.610278,40.673139,REPSOL,L-D: 24H,2022-04-12T11:00:00Z
Autovia A 1 Km. 401,Altsasu/Alsasua,31800,Navarra,1.799,NA,1.819,1.859,-2.197889,42.915306,GALP,L-D: 24H,2022-04-11T03:06:00Z
Autovia A 23 Somprt-Sagunto Km. 215,Villadoz,50490,Zaragoza,1.789,1.929,1.799,1.889,-1.292528,41.17075,BP,L: 24H,2022-04-12T12:48:00Z
